07:16:09.330519 IP 5ed92da5bdac.48424 > prod-oai-spgwc.prod-oai-public-net.8805: UDP, length 16
07:16:27.348783 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.362349 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.377882 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.388921 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.402381 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.416243 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.428956 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.442434 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.455798 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.469192 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.482411 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.495734 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.509106 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.522598 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.536071 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.549200 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.562665 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.575893 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.589258 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.602800 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.615973 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.633522 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.642757 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.656175 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.669455 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.682891 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.697016 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.709491 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.723938 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.736296 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.749569 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.763150 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.776308 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.787949 ARP, Request who-has enb.prod-oai-public-net tell 5ed92da5bdac, length 28
07:16:27.787954 ARP, Request who-has 192.168.61.1 tell 5ed92da5bdac, length 28
07:16:27.787949 ARP, Request who-has 5ed92da5bdac tell 192.168.61.1, length 28
07:16:27.787960 ARP, Reply 5ed92da5bdac is-at 02:42:c0:a8:3d:05 (oui Unknown), length 28
07:16:27.787965 ARP, Reply 192.168.61.1 is-at 02:42:bb:f9:30:3b (oui Unknown), length 28
07:16:27.787971 ARP, Reply enb.prod-oai-public-net is-at 02:42:c0:a8:3d:07 (oui Unknown), length 28
07:16:27.789979 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.803021 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.816508 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.829715 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.843167 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.856482 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.869773 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.883325 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.898078 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.910056 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.923398 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.936700 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.950158 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.966774 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.976855 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:27.989977 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.004069 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.016703 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.030182 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.043471 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.056855 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.070330 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.083818 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.096934 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.110214 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.123611 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.137340 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.150481 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.163664 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.177159 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.190874 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.206987 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.220951 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.230458 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.243914 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.257346 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.270932 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.284000 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.297288 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.310816 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.324149 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.337459 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.350877 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.364080 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.377525 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.391099 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.404349 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.418908 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.441231 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.447581 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.457967 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.471058 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.487013 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.497583 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.515334 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.527067 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.537743 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.551416 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.564413 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.578020 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.591247 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.604680 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.618177 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.620262 IP 5ed92da5bdac.56037 > ns.fudan.edu.cn.domain: 1071+ PTR? 1.61.168.192.in-addr.arpa. (43)
07:16:28.620664 IP ns.fudan.edu.cn.domain > 5ed92da5bdac.56037: 1071 NXDomain* 0/1/0 (98)
07:16:28.631353 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.644800 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.658045 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.672355 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.684683 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.698201 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.714438 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.724847 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.738344 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.751502 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.765187 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.778181 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.791750 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.804971 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.818409 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.831750 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.845576 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.858421 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.871784 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.885251 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.898676 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.911856 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.925235 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.938832 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.952267 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.965337 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.978657 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:28.992147 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.005291 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.018792 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.032300 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.045445 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.058854 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.072192 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.085700 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.098908 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.112139 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.125557 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.139215 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.152290 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.165731 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.178916 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.192311 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.205658 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.219216 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.232404 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.245906 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.259282 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.276220 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.285940 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.299389 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.312961 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.325911 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.331155 IP 5ed92da5bdac.48424 > prod-oai-spgwc.prod-oai-public-net.8805: UDP, length 16
07:16:29.331218 IP prod-oai-spgwc.prod-oai-public-net.8805 > 5ed92da5bdac.48424: UDP, length 16
07:16:29.339415 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.352697 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.366045 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.379558 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.392790 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.406291 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.419390 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.433011 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.446161 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.459689 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.472953 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.486329 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.499728 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.513051 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.526377 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.539692 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.553128 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.566541 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.579871 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.593035 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.606844 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.619893 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.633296 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.646549 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.660027 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.673501 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.686621 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.700132 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.713481 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.726883 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.740148 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.753910 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.767077 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.780186 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.793513 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.806883 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.820415 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.833608 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.847026 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.860366 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.873883 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.887225 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.900586 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.913914 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.927144 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.940541 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.954337 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.967192 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.980580 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:29.993957 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.007365 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.020878 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.033947 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.047656 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.061527 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.074170 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.088644 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.100810 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.115007 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.127656 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.140994 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.154267 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.167908 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.181070 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.194495 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.207729 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.221023 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.234306 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.247744 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.261204 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.274429 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.288801 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.301168 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.314644 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.327976 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.341509 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.354908 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.368039 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.381476 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.394721 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.408025 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.421571 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.434742 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.449055 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.461474 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.474963 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.488169 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.501588 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.514919 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.528371 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.541661 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.555059 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.568449 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.582096 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.595170 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.608562 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.621883 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.635196 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.648420 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.663350 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.675298 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.688498 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.701927 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.715257 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.731278 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.742028 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.755397 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.770079 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.782058 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.795462 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.809531 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.822309 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.835390 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.849069 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.862408 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.879676 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.889009 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.902342 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.915750 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.928979 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.942495 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.955901 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.969449 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.982489 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:30.995855 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:31.009298 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:31.022562 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:31.036200 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:31.049283 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:31.062754 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:31.076002 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:31.089302 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:31.102689 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:31.116125 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
07:16:31.129398 IP 112.74.89.58.34484 > 5ed92da5bdac.56257: UDP, length 1024
